0.238550055 -0.0932752538341552 
0.47710011 -0.0882496805356499 
0.715650165 -0.0832472088182792 
0.95420022 -0.0782677324885759 
1.192750275 -0.0733111458412243 
1.43130033 -0.0683773436568149 
1.669850385 -0.0634662211996115 
1.90840044 -0.0585776742153279 
2.146950495 -0.0537115989289139 
2.38550055 -0.0488678920423538 
2.624050605 -0.0440464507324718 
2.86260066 -0.0392471726487513 
3.101150715 -0.0344699559111603 
3.33970077 -0.0297146991079897 
3.578250825 -0.0249813012937001 
3.81680088 -0.0202696619867795 
4.055350935 -0.0155796811676092 
4.29390099 -0.0109112592763418 
4.532451045 -0.0062642972107867 
4.7710011 -0.00163869632430691 
5.009551155 0.0029656415762751 
5.24810121 0.00754881423276199 
5.486651265 0.0121109189376566 
5.72520132 0.0166520525362269 
5.963751375 0.0211723114285621 
6.20230143 0.0256717915716189 
6.440851485 0.0301505884812587 
6.67940154 0.034608797234275 
6.917951595 0.0390465124704119 
7.15650165 0.0434638283943729 
7.395051705 0.047860838777821 
7.63360176 0.0522376369613691 
7.872151815 0.0565943158565613 
8.11070187 0.0609309679478456 
8.349251925 0.0652476852945371 
8.58780198 0.0695445595327719 
8.826352035 0.0738216818774531 
9.06490209 0.0780791431241861 
9.303452145 0.082317033651207 
9.5420022 0.0865354434213006 
9.780552255 0.0907344619837103 
10.01910231 0.0949141784760391 
10.257652365 0.099074681626142 
10.49620242 0.103216059754009 
10.734752475 0.10733840077364 
10.97330253 0.111441792194913 
11.211852585 0.115526321125438 
11.45040264 0.11959207427241 
11.688952695 0.123639137944447 
11.92750275 0.127667598053423 
12.166052805 0.131677540116292 
12.40460286 0.135669049256904 
12.643152915 0.13964221020781 
12.88170297 0.143597107312064 
13.120253025 0.147533824525008 
13.35880308 0.151452445416061 
13.597353135 0.155353053170489 
13.83590319 0.159235730591169 
14.074453245 0.163100560100352 
14.3130033 0.16694762374141 
14.551553355 0.170777003180576 
14.79010341 0.17458877970868 
15.028653465 0.178383034242875 
15.26720352 0.182159847328351 
15.505753575 0.185919299140049 
15.74430363 0.189661469484363 
15.982853685 0.193386437800829 
16.22140374 0.197094283163819 
